rung,model,harness,case,tier,correct,correct_rate,closeness_det,waste,prompt_tok,completion_tok,steps,hard_fail,total_s,err
10,muse-spark-1.3,fella,fqa-fin-peak-month-2024,temporal-max,1,1.0,0.8,0,4910,808,1,0,7.901,
10,muse-spark-1.3,fella,fqa-fin-q1-2024,num-filter,1,1.0,0.8,0,4401,669,1,0,6.644,
10,muse-spark-1.3,fella,fqa-fin-rent-2024,num-filter,1,1.0,0.8,0,4381,561,1,0,6.599,
10,muse-spark-1.3,fella,fqa-fin-second-cat,cat-rank,1,1.0,0.8,0,4373,708,1,0,6.309,
10,muse-spark-1.3,fella,fqa-fin-top-cat,cat-groupby,1,1.0,0.8,0,4355,659,1,0,7.246,
10,muse-spark-1.3,fella,fqa-fin-total-2024,num-aggregate,1,1.0,0.8,0,4339,639,1,0,5.873,
10,muse-spark-1.3,fella,fqa-fin-yoy,num-multistep,1,1.0,0.8,2,8360,2115,2,0,27.97,
10,muse-spark-1.3,fella,fqa-fit-avg-session,num-avg,1,1.0,0.8,0,4351,636,1,0,7.515,
10,muse-spark-1.3,fella,fqa-fit-distinct-activities,distinct-count,1,1.0,0.8,0,4365,571,1,0,7.627,
10,muse-spark-1.3,fella,fqa-fit-longest,num-max,1,1.0,0.75,0,4389,618,1,0,6.289,
10,muse-spark-1.3,fella,fqa-fit-run-count,num-filter,1,1.0,0.8,0,4340,467,1,0,5.022,
10,muse-spark-1.3,fella,fqa-fit-run-km,num-filter,1,1.0,0.8,0,4361,616,1,0,6.371,
10,muse-spark-1.3,fella,fqa-fit-top-activity,cat-groupby,1,1.0,0.8,0,4389,581,1,0,5.946,
10,muse-spark-1.3,fella,fqa-fit-total-distance,num-aggregate,1,1.0,0.8,0,4803,495,1,0,5.125,
10,muse-spark-1.3,fella,fqa-fit-total-min,num-aggregate,1,1.0,0.8,0,4337,524,1,0,5.3,
10,muse-spark-1.3,fella,fqa-goals-most-behind,text-lookup,1,1.0,0.8,0,4129,551,1,0,6.302,
10,muse-spark-1.3,fella,fqa-jrnl-apr19,text-lookup,1,1.0,0.8,0,4198,452,1,0,4.782,
10,muse-spark-1.3,fella,fqa-jrnl-entries,text-count,1,0.6667,0.6333,0,4543,1079,1,0,10.786,
10,muse-spark-1.3,fella,fqa-jrnl-kyoto,text-search,1,1.0,0.8,0,4187,594,1,0,5.39,
10,muse-spark-1.3,fella,fqa-jrnl-stressed,text-count,1,1.0,0.8,0,6528,1885,2,0,18.499,
10,muse-spark-1.3,fella,fqa-mf-most-over-budget,mf-join-compare,0,0.3333,0.8,0,4709,1168,1,0,12.226,
10,muse-spark-1.3,fella,fqa-mf-pages-british,mf-join-aggregate,1,1.0,0.8,0,4776,664,1,0,7.938,
10,muse-spark-1.3,fella,fqa-mf-rent-vs-budget,mf-join-compare,1,1.0,0.8,0,4710,894,1,0,9.261,
10,muse-spark-1.3,fella,fqa-mf-run-days-minutes,mf-doc-join,1,1.0,0.8,0,7190,1081,2,0,11.066,
10,muse-spark-1.3,fella,fqa-notool,no-tool,1,1.0,0.8,0,1944,231,0,0,2.695,
10,muse-spark-1.3,fella,fqa-pdf-deposit,text-lookup,1,1.0,0.8,0,4098,452,1,0,5.158,
10,muse-spark-1.3,fella,fqa-pdf-parking,text-lookup,1,1.0,0.8,0,4467,438,1,0,6.031,
10,muse-spark-1.3,fella,fqa-pdf-rent,text-lookup,1,1.0,0.8,0,4096,398,1,0,4.065,
10,muse-spark-1.3,fella,fqa-read-avg-rating,num-avg,1,1.0,0.8,0,4513,582,1,0,22.792,
10,muse-spark-1.3,fella,fqa-read-finished-count,bool-filter,1,1.0,0.8,0,4478,580,1,0,5.615,
10,muse-spark-1.3,fella,fqa-read-finished-pages,num-aggregate,1,1.0,0.8,0,4524,601,1,0,16.5,
10,muse-spark-1.3,fella,fqa-read-genres,distinct-count,1,1.0,0.8,0,5036,663,1,0,6.931,
10,muse-spark-1.3,fella,fqa-read-longest,text-max,1,1.0,0.8,0,4519,533,1,0,5.155,
10,muse-spark-1.3,fella,fqa-read-rated5,num-filter,1,1.0,0.65,0,4373,522,1,1,5.278,
10,muse-spark-1.3,fella,fqa-read-top-genre-pages,cat-groupby,1,1.0,0.8,0,4585,568,1,0,7.013,
10,muse-spark-1.3,fella,fqa-read-unfinished,text-list,1,1.0,0.8,0,4504,581,1,0,7.207,
10,muse-spark-1.3,fella,fqa-refusal,refusal,0,0.3333,0.8,0,3007,1252,0,0,10.676,
10,muse-spark-1.3,fella,fqa-screen-days-over-150,num-filter,1,1.0,0.75,0,4216,531,1,1,5.315,
10,muse-spark-1.3,fella,fqa-screen-second-app,cat-rank,1,1.0,0.8,0,4769,723,1,0,6.791,
10,muse-spark-1.3,fella,fqa-screen-top-app,cat-groupby,1,1.0,0.8,0,4342,515,1,0,5.764,
10,muse-spark-1.3,fella,fqa-screen-total,num-aggregate,1,1.0,0.8,0,4304,543,1,0,6.136,
10,muse-spark-1.3,fella,fqa-sleep-at-least-8,num-filter,1,1.0,0.8,0,4318,499,1,0,5.78,
10,muse-spark-1.3,fella,fqa-sleep-avg-hours,num-avg,1,1.0,0.8,0,4298,803,1,0,8.073,
10,muse-spark-1.3,fella,fqa-subs-active-cost,num-filter,1,1.0,0.8,0,4356,1047,1,0,11.719,
10,muse-spark-1.3,fella,fqa-subs-cheapest,text-min,1,1.0,0.8,0,4716,605,1,0,6.561,
10,muse-spark-1.3,fella,fqa-subs-inactive-count,num-filter,1,1.0,0.8,0,4312,467,1,0,4.548,
10,muse-spark-1.3,fella,fqa-subs-top-category,cat-groupby,1,1.0,0.8,0,4413,664,1,0,6.312,
10,muse-spark-1.3,fella,fqa-trip-avg-nights,num-avg,1,1.0,0.8,0,4316,672,1,0,6.452,
10,muse-spark-1.3,fella,fqa-trip-countries,distinct-count,1,1.0,0.8,0,4307,467,1,0,5.442,
10,muse-spark-1.3,fella,fqa-trip-leisure-nights,cat-filter,1,1.0,0.8,0,4355,603,1,0,7.507,
10,muse-spark-1.3,fella,fqa-trip-longest,text-max,1,1.0,0.8,0,4682,618,1,0,6.584,
10,muse-spark-1.3,fella,fqa-trip-total-nights,num-aggregate,1,1.0,0.8,0,4311,484,1,0,4.488,
10,muse-spark-1.3,fella,fqa-xf-contacts-nights,mf-join-aggregate,1,1.0,0.8,1,6082,939,1,0,9.198,
10,muse-spark-1.3,fella,fqa-xf-contacts-visited,mf-join-filter,1,1.0,0.8,0,4703,748,1,0,7.74,
10,muse-spark-1.3,fella,fqa-xf-dining-cap-months,mf-doc-join,1,1.0,0.8,0,6692,1070,1,0,10.112,
10,muse-spark-1.3,fella,fqa-xf-lease-vs-spend,mf-doc-join,1,1.0,0.8,0,7103,1818,2,0,29.218,
10,muse-spark-1.3,fella,fqa-xf-nationality-pages,mf-join-groupby,1,1.0,0.8,0,4795,862,1,0,9.215,
10,muse-spark-1.3,fella,fqa-xf-run-goal,mf-doc-join,1,1.0,0.8,2,8880,1751,2,0,19.005,
10,muse-spark-1.3,fella,fqa-xf-sleep-screen,mf-join-aggregate,1,1.0,0.8,0,4691,756,1,0,8.41,
11,grok-4.3,bare,fqa-contacts-close-count,cat-filter,1,1.0,0.71,0,515,212,0,0,2.879,
11,grok-4.3,bare,fqa-contacts-countries,distinct-count,1,1.0,0.71,0,1289,160,0,0,1.355,
11,grok-4.3,bare,fqa-contacts-out-of-touch,text-max,1,1.0,0.8,0,512,158,0,0,2.991,
11,grok-4.3,bare,fqa-fin-avg-month-2024,num-avg,1,1.0,0.71,0,2665,1129,0,0,9.718,
11,grok-4.3,bare,fqa-fin-groceries-delta,num-multistep,1,1.0,0.71,0,1891,1116,0,0,11.294,
11,grok-4.3,bare,fqa-fin-peak-month-2024,temporal-max,1,1.0,0.8,0,2697,983,0,0,6.078,
11,grok-4.3,bare,fqa-fin-q1-2024,num-filter,1,1.0,0.71,0,1891,603,0,0,3.936,
11,grok-4.3,bare,fqa-fin-rent-2024,num-filter,1,1.0,0.71,0,1883,741,0,0,4.756,
11,grok-4.3,bare,fqa-fin-second-cat,cat-rank,1,1.0,0.8,0,1885,895,0,0,6.57,
11,grok-4.3,bare,fqa-fin-top-cat,cat-groupby,1,1.0,0.8,0,1883,284,0,0,2.883,
11,grok-4.3,bare,fqa-fin-total-2024,num-aggregate,1,1.0,0.71,0,1883,1220,0,0,7.463,
11,grok-4.3,bare,fqa-fin-yoy,num-multistep,1,1.0,0.71,0,1894,2010,0,0,16.858,
11,grok-4.3,bare,fqa-fit-avg-session,num-avg,1,1.0,0.71,0,1582,1733,0,0,25.371,
11,grok-4.3,bare,fqa-fit-distinct-activities,distinct-count,1,1.0,0.71,0,1582,216,0,0,6.057,
11,grok-4.3,bare,fqa-fit-longest,num-max,1,1.0,0.71,0,1580,1136,0,0,16.997,
11,grok-4.3,bare,fqa-fit-run-count,num-filter,1,1.0,0.71,0,1579,524,0,0,3.933,
11,grok-4.3,bare,fqa-fit-run-km,num-filter,1,1.0,0.71,0,1579,1151,0,0,11.461,
11,grok-4.3,bare,fqa-fit-top-activity,cat-groupby,1,1.0,0.8,0,1580,1389,0,0,14.291,
11,grok-4.3,bare,fqa-fit-total-distance,num-aggregate,1,0.6667,0.5733,0,1575,1077,0,0,44.955,bare: the model connection dropped mid-reply: error decoding response body
11,grok-4.3,bare,fqa-fit-total-min,num-aggregate,1,1.0,0.71,0,1580,1729,0,0,14.565,
11,grok-4.3,bare,fqa-goals-most-behind,text-lookup,1,1.0,0.8,0,373,222,0,0,2.589,
11,grok-4.3,bare,fqa-jrnl-apr19,text-lookup,1,1.0,0.8,0,433,307,0,0,2.927,
11,grok-4.3,bare,fqa-jrnl-entries,text-count,1,1.0,0.71,0,1202,317,0,0,2.351,
11,grok-4.3,bare,fqa-jrnl-kyoto,text-search,1,1.0,0.8,0,428,318,0,0,2.639,
11,grok-4.3,bare,fqa-jrnl-stressed,text-count,1,1.0,0.71,0,430,212,0,0,2.19,
11,grok-4.3,bare,fqa-mf-most-over-budget,mf-join-compare,1,1.0,0.8,0,1945,1366,0,0,10.04,
11,grok-4.3,bare,fqa-mf-pages-british,mf-join-aggregate,1,1.0,0.71,0,550,234,0,0,3.414,
11,grok-4.3,bare,fqa-mf-rent-vs-budget,mf-join-compare,1,1.0,0.71,0,1933,727,0,0,4.892,
11,grok-4.3,bare,fqa-mf-run-days-minutes,mf-doc-join,1,1.0,0.71,0,1759,630,0,0,5.521,
11,grok-4.3,bare,fqa-notool,no-tool,1,1.0,0.8,0,261,341,0,0,2.666,
11,grok-4.3,bare,fqa-pdf-deposit,text-lookup,1,1.0,0.71,0,670,277,0,0,2.352,
11,grok-4.3,bare,fqa-pdf-parking,text-lookup,1,1.0,0.71,0,1449,227,0,0,19.695,
11,grok-4.3,bare,fqa-pdf-rent,text-lookup,1,1.0,0.71,0,669,254,0,0,10.502,
11,grok-4.3,bare,fqa-read-avg-rating,num-avg,1,1.0,0.71,0,474,307,0,0,2.513,
11,grok-4.3,bare,fqa-read-finished-count,bool-filter,1,0.6667,0.5733,0,313,136,0,0,38.137,
11,grok-4.3,bare,fqa-read-finished-pages,num-aggregate,1,1.0,0.71,0,477,230,0,0,5.587,
11,grok-4.3,bare,fqa-read-genres,distinct-count,1,1.0,0.71,0,1313,204,0,0,2.533,
11,grok-4.3,bare,fqa-read-longest,text-max,1,1.0,0.8,0,476,296,0,0,6.084,
11,grok-4.3,bare,fqa-read-rated5,num-filter,1,1.0,0.71,0,472,230,0,0,2.046,
11,grok-4.3,bare,fqa-read-top-genre-pages,cat-groupby,1,1.0,0.8,0,479,286,0,0,2.927,
11,grok-4.3,bare,fqa-read-unfinished,text-list,1,1.0,0.8,0,474,210,0,0,5.584,
11,grok-4.3,bare,fqa-refusal,refusal,1,1.0,0.8,0,478,348,0,0,2.776,
11,grok-4.3,bare,fqa-screen-days-over-150,num-filter,1,0.6667,0.5733,0,2869,1894,0,0,24.288,
11,grok-4.3,bare,fqa-screen-second-app,cat-rank,1,1.0,0.8,0,5074,2580,0,0,20.148,
11,grok-4.3,bare,fqa-screen-top-app,cat-groupby,1,1.0,0.8,0,4296,2351,0,0,16.55,
11,grok-4.3,bare,fqa-screen-total,num-aggregate,1,1.0,0.71,0,4298,3372,0,0,33.621,
11,grok-4.3,bare,fqa-sleep-at-least-8,num-filter,1,1.0,0.71,0,1772,671,0,0,3.722,
11,grok-4.3,bare,fqa-sleep-avg-hours,num-avg,1,1.0,0.71,0,1770,1799,0,0,10.928,
11,grok-4.3,bare,fqa-subs-active-cost,num-filter,0,0.0,0.3,0,282,282,0,0,6.24,
11,grok-4.3,bare,fqa-subs-cheapest,text-min,0,0.0,0.8,0,1054,291,0,0,2.894,
11,grok-4.3,bare,fqa-subs-inactive-count,num-filter,0,0.0,0.3,0,278,290,0,0,6.501,
11,grok-4.3,bare,fqa-subs-top-category,cat-groupby,0,0.0,0.8,0,286,254,0,0,5.865,
11,grok-4.3,bare,fqa-trip-avg-nights,num-avg,0,0.0,0.0,0,344,598,0,0,7.588,
11,grok-4.3,bare,fqa-trip-countries,distinct-count,1,1.0,0.71,0,340,140,0,0,4.718,
11,grok-4.3,bare,fqa-trip-leisure-nights,cat-filter,1,1.0,0.71,0,345,287,0,0,2.175,
11,grok-4.3,bare,fqa-trip-longest,text-max,1,1.0,0.8,0,1115,225,0,0,5.855,
11,grok-4.3,bare,fqa-trip-total-nights,num-aggregate,1,1.0,0.71,0,342,180,0,0,4.405,
11,grok-4.3,bare,fqa-xf-contacts-nights,mf-join-aggregate,1,1.0,0.71,0,1391,393,0,0,2.982,
11,grok-4.3,bare,fqa-xf-contacts-visited,mf-join-filter,1,1.0,0.8,0,601,288,0,0,2.585,
11,grok-4.3,bare,fqa-xf-dining-cap-months,mf-doc-join,1,1.0,0.71,0,2011,383,0,0,3.596,
11,grok-4.3,bare,fqa-xf-lease-vs-spend,mf-doc-join,1,1.0,0.71,0,2326,910,0,0,5.48,
11,grok-4.3,bare,fqa-xf-nationality-pages,mf-join-groupby,1,1.0,0.8,0,546,448,0,0,3.749,
11,grok-4.3,bare,fqa-xf-run-goal,mf-doc-join,1,1.0,0.71,0,1701,1262,0,0,13.501,
11,grok-4.3,bare,fqa-xf-sleep-screen,mf-join-aggregate,1,1.0,0.71,0,5821,1651,0,0,10.149,
11,grok-4.3,fella,fqa-contacts-close-count,cat-filter,1,1.0,0.8,0,3744,329,1,0,5.345,
11,grok-4.3,fella,fqa-contacts-countries,distinct-count,1,1.0,0.8,0,4097,269,1,0,13.818,
11,grok-4.3,fella,fqa-contacts-out-of-touch,text-max,1,1.0,0.8,0,3755,292,1,0,3.285,
11,grok-4.3,fella,fqa-fin-avg-month-2024,num-avg,1,1.0,0.8,0,4192,250,1,0,3.218,
11,grok-4.3,fella,fqa-fin-groceries-delta,num-multistep,1,1.0,0.74,0,3665,443,1,1,5.268,
11,grok-4.3,fella,fqa-fin-peak-month-2024,temporal-max,1,1.0,0.8,0,4328,304,1,0,3.946,
11,grok-4.3,fella,fqa-fin-q1-2024,num-filter,1,1.0,0.8,0,3824,293,1,0,3.247,
11,grok-4.3,fella,fqa-fin-rent-2024,num-filter,1,1.0,0.8,0,3799,256,1,0,7.805,
11,grok-4.3,fella,fqa-fin-second-cat,cat-rank,1,1.0,0.8,0,3814,360,1,0,32.808,
11,grok-4.3,fella,fqa-fin-top-cat,cat-groupby,1,1.0,0.8,0,3780,259,1,0,14.704,
11,grok-4.3,fella,fqa-fin-total-2024,num-aggregate,1,1.0,0.8,0,3776,269,1,0,3.474,
11,grok-4.3,fella,fqa-fin-yoy,num-multistep,1,1.0,0.74,0,3656,374,1,1,4.833,
11,grok-4.3,fella,fqa-fit-avg-session,num-avg,1,1.0,0.8,0,3771,375,1,0,13.475,
11,grok-4.3,fella,fqa-fit-distinct-activities,distinct-count,1,1.0,0.8,0,3786,192,1,0,2.536,
11,grok-4.3,fella,fqa-fit-longest,num-max,1,1.0,0.725,0,3806,278,1,0,5.009,
11,grok-4.3,fella,fqa-fit-run-count,num-filter,1,1.0,0.8,0,3765,243,1,0,7.512,
11,grok-4.3,fella,fqa-fit-run-km,num-filter,1,1.0,0.8,0,3785,221,1,0,16.888,
11,grok-4.3,fella,fqa-fit-top-activity,cat-groupby,1,1.0,0.8,0,3798,234,1,0,4.677,
11,grok-4.3,fella,fqa-fit-total-distance,num-aggregate,1,1.0,0.8,0,4216,243,1,0,4.261,
11,grok-4.3,fella,fqa-fit-total-min,num-aggregate,1,1.0,0.8,0,3752,210,1,0,7.653,
11,grok-4.3,fella,fqa-goals-most-behind,text-lookup,1,1.0,0.8,0,3541,178,1,0,2.539,
11,grok-4.3,fella,fqa-jrnl-apr19,text-lookup,1,1.0,0.8,0,3611,238,1,0,3.302,
11,grok-4.3,fella,fqa-jrnl-entries,text-count,1,1.0,0.8,0,3952,176,1,0,4.568,
11,grok-4.3,fella,fqa-jrnl-kyoto,text-search,1,1.0,0.7,0,3540,323,1,0,4.24,
11,grok-4.3,fella,fqa-jrnl-stressed,text-count,1,1.0,0.8,0,4809,270,1,0,4.117,
11,grok-4.3,fella,fqa-mf-most-over-budget,mf-join-compare,1,1.0,0.8,0,4229,355,1,0,3.539,
11,grok-4.3,fella,fqa-mf-pages-british,mf-join-aggregate,1,1.0,0.8,0,4192,256,1,0,3.709,
11,grok-4.3,fella,fqa-mf-rent-vs-budget,mf-join-compare,1,1.0,0.8,0,4134,382,1,0,3.757,
11,grok-4.3,fella,fqa-mf-run-days-minutes,mf-doc-join,1,1.0,0.8,0,6196,309,2,0,4.552,
11,grok-4.3,fella,fqa-notool,no-tool,1,1.0,0.8,0,1681,261,0,0,2.542,
11,grok-4.3,fella,fqa-pdf-deposit,text-lookup,1,1.0,0.8,0,3510,169,1,0,7.648,
11,grok-4.3,fella,fqa-pdf-parking,text-lookup,1,1.0,0.8,0,4002,227,1,0,6.529,
11,grok-4.3,fella,fqa-pdf-rent,text-lookup,1,1.0,0.8,0,3508,148,1,0,5.791,
11,grok-4.3,fella,fqa-read-avg-rating,num-avg,1,1.0,0.8,0,3927,225,1,0,2.838,
11,grok-4.3,fella,fqa-read-finished-count,bool-filter,1,1.0,0.8,0,3904,209,1,0,8.801,
11,grok-4.3,fella,fqa-read-finished-pages,num-aggregate,1,1.0,0.8,0,3931,270,1,0,4.513,
11,grok-4.3,fella,fqa-read-genres,distinct-count,1,1.0,0.8,0,4448,260,1,0,5.911,
11,grok-4.3,fella,fqa-read-longest,text-max,1,1.0,0.8,0,3944,281,1,0,4.507,
11,grok-4.3,fella,fqa-read-rated5,num-filter,1,1.0,0.75,0,3915,292,1,1,7.886,
11,grok-4.3,fella,fqa-read-top-genre-pages,cat-groupby,1,1.0,0.8,0,3999,254,1,0,22.728,
11,grok-4.3,fella,fqa-read-unfinished,text-list,1,1.0,0.8,0,3934,278,1,0,3.61,
11,grok-4.3,fella,fqa-refusal,refusal,1,1.0,0.8,0,1958,316,0,0,3.948,
11,grok-4.3,fella,fqa-screen-days-over-150,num-filter,1,1.0,0.8,0,3631,187,1,0,7.147,
11,grok-4.3,fella,fqa-screen-second-app,cat-rank,1,1.0,0.8,0,4190,275,1,0,9.004,
11,grok-4.3,fella,fqa-screen-top-app,cat-groupby,1,1.0,0.8,0,3751,222,1,0,2.746,
11,grok-4.3,fella,fqa-screen-total,num-aggregate,1,1.0,0.8,0,3711,230,1,0,7.397,
11,grok-4.3,fella,fqa-sleep-at-least-8,num-filter,1,1.0,0.8,0,3743,229,1,0,4.45,
11,grok-4.3,fella,fqa-sleep-avg-hours,num-avg,1,1.0,0.8,0,3716,417,1,0,4.317,
11,grok-4.3,fella,fqa-subs-active-cost,num-filter,1,1.0,0.8,0,3779,251,1,0,3.346,
11,grok-4.3,fella,fqa-subs-cheapest,text-min,1,1.0,0.8,0,4129,220,1,0,2.768,
11,grok-4.3,fella,fqa-subs-inactive-count,num-filter,1,1.0,0.8,0,3744,182,1,0,2.67,
11,grok-4.3,fella,fqa-subs-top-category,cat-groupby,1,1.0,0.8,0,3822,300,1,0,12.336,
11,grok-4.3,fella,fqa-trip-avg-nights,num-avg,1,1.0,0.8,0,3740,296,1,0,4.221,
11,grok-4.3,fella,fqa-trip-countries,distinct-count,1,1.0,0.8,0,3725,202,1,0,6.214,
11,grok-4.3,fella,fqa-trip-leisure-nights,cat-filter,1,1.0,0.8,0,3764,347,1,0,3.757,
11,grok-4.3,fella,fqa-trip-longest,text-max,1,1.0,0.8,0,4100,221,1,0,2.664,
11,grok-4.3,fella,fqa-trip-total-nights,num-aggregate,1,1.0,0.8,0,3733,258,1,0,5.061,
11,grok-4.3,fella,fqa-xf-contacts-nights,mf-join-aggregate,1,1.0,0.8,0,4453,299,1,0,8.851,
11,grok-4.3,fella,fqa-xf-contacts-visited,mf-join-filter,1,1.0,0.8,0,4170,316,1,0,4.772,
11,grok-4.3,fella,fqa-xf-dining-cap-months,mf-doc-join,1,1.0,0.8,0,6090,248,2,0,3.567,
11,grok-4.3,fella,fqa-xf-lease-vs-spend,mf-doc-join,1,1.0,0.6,0,5792,314,2,1,12.588,
11,grok-4.3,fella,fqa-xf-nationality-pages,mf-join-groupby,1,1.0,0.8,0,4214,299,1,0,4.853,
11,grok-4.3,fella,fqa-xf-run-goal,mf-doc-join,1,1.0,0.55,0,5801,231,2,1,3.498,
11,grok-4.3,fella,fqa-xf-sleep-screen,mf-join-aggregate,1,1.0,0.8,0,4118,377,1,0,4.207,
